;number_people;date;day_of_week;is_weekend;is_holiday;temperature;is_start_of_semester;is_during_semester;month;hour;period
26717;64;2016-05-12 18:29:33-07:00;3;0;0;58,61;0;1;5;18;evening
26718;46;2016-05-12 18:39:42-07:00;3;0;0;58,61;0;1;5;18;evening
26719;38;2016-05-12 18:49:50-07:00;3;0;0;58,61;0;1;5;18;evening
26720;50;2016-05-12 18:59:57-07:00;3;0;0;58,61;0;1;5;18;evening
26721;31;2016-05-12 19:10:05-07:00;3;0;0;56,51;0;1;5;19;evening
26722;36;2016-05-12 19:20:10-07:00;3;0;0;56,51;0;1;5;19;evening
26723;45;2016-05-12 19:30:16-07:00;3;0;0;56,51;0;1;5;19;evening
26724;40;2016-05-12 19:40:23-07:00;3;0;0;56,51;0;1;5;19;evening
26725;37;2016-05-12 19:50:29-07:00;3;0;0;56,51;0;1;5;19;evening
26726;36;2016-05-12 20:00:38-07:00;3;0;0;56,49;0;1;5;20;night
26727;29;2016-05-12 20:10:46-07:00;3;0;0;56,49;0;1;5;20;night
26728;24;2016-05-12 20:20:51-07:00;3;0;0;56,49;0;1;5;20;night
26729;26;2016-05-12 20:30:54-07:00;3;0;0;56,49;0;1;5;20;night
26730;42;2016-05-12 20:40:58-07:00;3;0;0;56,49;0;1;5;20;night
26731;30;2016-05-12 20:51:04-07:00;3;0;0;56,49;0;1;5;20;night
26732;36;2016-05-12 21:01:09-07:00;3;0;0;56,24;0;1;5;21;night
26733;27;2016-05-12 21:11:15-07:00;3;0;0;56,24;0;1;5;21;night
26734;38;2016-05-12 21:21:20-07:00;3;0;0;56,24;0;1;5;21;night
26735;39;2016-05-12 21:31:25-07:00;3;0;0;56,24;0;1;5;21;night
26736;31;2016-05-12 21:41:31-07:00;3;0;0;56,24;0;1;5;21;night
26737;31;2016-05-12 21:51:35-07:00;3;0;0;56,24;0;1;5;21;night
26738;29;2016-05-12 22:01:38-07:00;3;0;0;56,24;0;1;5;22;night
26739;25;2016-05-12 22:11:42-07:00;3;0;0;56,24;0;1;5;22;night
26740;33;2016-05-12 22:21:45-07:00;3;0;0;56,24;0;1;5;22;night
26741;24;2016-05-12 22:31:50-07:00;3;0;0;56,24;0;1;5;22;night
26742;23;2016-05-12 22:41:57-07:00;3;0;0;56,24;0;1;5;22;night
26743;22;2016-05-12 22:52:04-07:00;3;0;0;56,24;0;1;5;22;night
26744;29;2016-05-12 23:02:10-07:00;3;0;0;56,24;0;1;5;23;night
26745;19;2016-05-12 23:12:16-07:00;3;0;0;56,24;0;1;5;23;night
26746;25;2016-05-12 23:22:22-07:00;3;0;0;56,24;0;1;5;23;night
26747;21;2016-05-12 23:32:28-07:00;3;0;0;56,24;0;1;5;23;night
26748;22;2016-05-12 23:42:34-07:00;3;0;0;56,24;0;1;5;23;night
26749;21;2016-05-12 23:52:37-07:00;3;0;0;56,24;0;1;5;23;night
26750;23;2016-05-13 00:02:41-07:00;4;0;0;56,33;0;1;5;0;night
26751;23;2016-05-13 00:11:21-07:00;4;0;0;56,33;0;1;5;0;night
26752;20;2016-05-13 00:12:48-07:00;4;0;0;56,33;0;1;5;0;night
26753;17;2016-05-13 00:22:52-07:00;4;0;0;56,33;0;1;5;0;night
26754;17;2016-05-13 00:32:57-07:00;4;0;0;56,33;0;1;5;0;night
26755;12;2016-05-13 00:43:02-07:00;4;0;0;56,33;0;1;5;0;night
26756;11;2016-05-13 00:53:06-07:00;4;0;0;56,33;0;1;5;0;night
26757;9;2016-05-13 01:03:08-07:00;4;0;0;56;0;1;5;1;night
26758;4;2016-05-13 01:13:10-07:00;4;0;0;56;0;1;5;1;night
26759;0;2016-05-13 01:23:10-07:00;4;0;0;56;0;1;5;1;night
26760;0;2016-05-13 01:33:11-07:00;4;0;0;56;0;1;5;1;night
26761;1;2016-05-13 01:43:12-07:00;4;0;0;56;0;1;5;1;night
26762;1;2016-05-13 01:53:12-07:00;4;0;0;56;0;1;5;1;night
26763;1;2016-05-13 02:03:13-07:00;4;0;0;55,73;0;1;5;2;night
26764;1;2016-05-13 02:13:14-07:00;4;0;0;55,73;0;1;5;2;night
26765;0;2016-05-13 02:23:14-07:00;4;0;0;55,73;0;1;5;2;night
26766;0;2016-05-13 02:33:15-07:00;4;0;0;55,73;0;1;5;2;night
26767;0;2016-05-13 02:43:16-07:00;4;0;0;55,73;0;1;5;2;night
26768;1;2016-05-13 02:53:16-07:00;4;0;0;55,73;0;1;5;2;night
26769;0;2016-05-13 03:03:17-07:00;4;0;0;55,61;0;1;5;3;night
26770;0;2016-05-13 03:13:18-07:00;4;0;0;55,61;0;1;5;3;night
26771;0;2016-05-13 03:23:19-07:00;4;0;0;55,61;0;1;5;3;night
26772;0;2016-05-13 03:33:19-07:00;4;0;0;55,61;0;1;5;3;night
26773;1;2016-05-13 03:43:20-07:00;4;0;0;55,61;0;1;5;3;night
26774;0;2016-05-13 03:53:20-07:00;4;0;0;55,61;0;1;5;3;night
26775;0;2016-05-13 04:03:21-07:00;4;0;0;55,73;0;1;5;4;night
26776;2;2016-05-13 04:13:22-07:00;4;0;0;55,73;0;1;5;4;night
26777;0;2016-05-13 04:23:23-07:00;4;0;0;55,73;0;1;5;4;night
26778;0;2016-05-13 04:33:23-07:00;4;0;0;55,73;0;1;5;4;night
26779;1;2016-05-13 04:43:24-07:00;4;0;0;55,73;0;1;5;4;night
26780;0;2016-05-13 04:53:25-07:00;4;0;0;55,73;0;1;5;4;night
26781;0;2016-05-13 05:03:25-07:00;4;0;0;55,24;0;1;5;5;night
26782;2;2016-05-13 05:13:26-07:00;4;0;0;55,24;0;1;5;5;night
26783;1;2016-05-13 05:23:26-07:00;4;0;0;55,24;0;1;5;5;night
26784;0;2016-05-13 05:33:27-07:00;4;0;0;55,24;0;1;5;5;night
26785;3;2016-05-13 05:43:28-07:00;4;0;0;55,24;0;1;5;5;night
26786;2;2016-05-13 05:53:29-07:00;4;0;0;55,24;0;1;5;5;night
26787;8;2016-05-13 06:03:30-07:00;4;0;0;55,73;0;1;5;6;morning
26788;5;2016-05-13 06:13:31-07:00;4;0;0;55,73;0;1;5;6;morning
26789;8;2016-05-13 06:23:33-07:00;4;0;0;55,73;0;1;5;6;morning
26790;10;2016-05-13 06:33:36-07:00;4;0;0;55,73;0;1;5;6;morning
26791;13;2016-05-13 06:43:39-07:00;4;0;0;55,73;0;1;5;6;morning
26792;12;2016-05-13 06:53:44-07:00;4;0;0;55,73;0;1;5;6;morning
26793;13;2016-05-13 07:03:48-07:00;4;0;0;55,97;0;1;5;7;morning
26794;13;2016-05-13 07:13:49-07:00;4;0;0;55,97;0;1;5;7;morning
26795;15;2016-05-13 07:23:52-07:00;4;0;0;55,97;0;1;5;7;morning
26796;17;2016-05-13 07:33:54-07:00;4;0;0;55,97;0;1;5;7;morning
26797;24;2016-05-13 07:43:57-07:00;4;0;0;55,97;0;1;5;7;morning
26798;30;2016-05-13 07:54:00-07:00;4;0;0;55,97;0;1;5;7;morning
26799;39;2016-05-13 08:04:09-07:00;4;0;0;56,97;0;1;5;8;morning
26800;16;2016-05-13 08:14:14-07:00;4;0;0;56,97;0;1;5;8;morning
26801;17;2016-05-13 08:24:21-07:00;4;0;0;56,97;0;1;5;8;morning
26802;18;2016-05-13 08:34:25-07:00;4;0;0;56,97;0;1;5;8;morning
26803;23;2016-05-13 08:44:30-07:00;4;0;0;56,97;0;1;5;8;morning
26804;19;2016-05-13 08:54:36-07:00;4;0;0;56,97;0;1;5;8;morning
26805;25;2016-05-13 09:04:38-07:00;4;0;0;57,72;0;1;5;9;morning
26806;18;2016-05-13 09:14:42-07:00;4;0;0;57,72;0;1;5;9;morning
26807;30;2016-05-13 09:24:45-07:00;4;0;0;57,72;0;1;5;9;morning
26808;29;2016-05-13 09:34:49-07:00;4;0;0;57,72;0;1;5;9;morning
26809;26;2016-05-13 09:44:53-07:00;4;0;0;57,72;0;1;5;9;morning
26810;23;2016-05-13 09:54:56-07:00;4;0;0;57,72;0;1;5;9;morning
26811;21;2016-05-13 10:05:02-07:00;4;0;0;58,45;0;1;5;10;morning
26812;57;2016-05-13 15:30:32-07:00;4;0;0;61;0;1;5;15;afternoon
26813;40;2016-05-13 15:40:48-07:00;4;0;0;61;0;1;5;15;afternoon
26814;43;2016-05-13 15:50:56-07:00;4;0;0;61;0;1;5;15;afternoon
26815;50;2016-05-13 16:01:06-07:00;4;0;0;59,91;0;1;5;16;evening
26816;35;2016-05-13 16:11:14-07:00;4;0;0;59,91;0;1;5;16;evening
26817;39;2016-05-13 16:21:27-07:00;4;0;0;59,91;0;1;5;16;evening
26818;35;2016-05-13 16:31:33-07:00;4;0;0;59,91;0;1;5;16;evening
26819;40;2016-05-13 16:41:39-07:00;4;0;0;59,91;0;1;5;16;evening
26820;44;2016-05-13 16:51:51-07:00;4;0;0;59,91;0;1;5;16;evening
26821;48;2016-05-13 17:01:58-07:00;4;0;0;59,46;0;1;5;17;evening
26822;43;2016-05-13 17:12:09-07:00;4;0;0;59,46;0;1;5;17;evening
26823;55;2016-05-13 17:22:16-07:00;4;0;0;59,46;0;1;5;17;evening
26824;49;2016-05-13 17:32:22-07:00;4;0;0;59,46;0;1;5;17;evening
26825;48;2016-05-13 17:42:30-07:00;4;0;0;59,46;0;1;5;17;evening
26826;45;2016-05-13 17:52:43-07:00;4;0;0;59,46;0;1;5;17;evening
26827;42;2016-05-13 18:03:01-07:00;4;0;0;59,46;0;1;5;18;evening
26828;38;2016-05-13 18:13:13-07:00;4;0;0;59,46;0;1;5;18;evening
26829;47;2016-05-13 18:23:23-07:00;4;0;0;59,46;0;1;5;18;evening
26830;39;2016-05-13 18:33:34-07:00;4;0;0;59,46;0;1;5;18;evening
26831;48;2016-05-13 18:43:47-07:00;4;0;0;59,46;0;1;5;18;evening
26832;58;2016-05-13 18:53:59-07:00;4;0;0;59,46;0;1;5;18;evening
26833;59;2016-05-13 19:04:09-07:00;4;0;0;57,33;0;1;5;19;evening
26834;42;2016-05-13 19:14:16-07:00;4;0;0;57,33;0;1;5;19;evening
26835;33;2016-05-13 19:24:24-07:00;4;0;0;57,33;0;1;5;19;evening
26836;32;2016-05-13 19:34:31-07:00;4;0;0;57,33;0;1;5;19;evening
26837;33;2016-05-13 19:44:37-07:00;4;0;0;57,33;0;1;5;19;evening
26838;40;2016-05-13 19:54:45-07:00;4;0;0;57,33;0;1;5;19;evening
26839;35;2016-05-13 20:04:51-07:00;4;0;0;57,33;0;1;5;20;night
26840;33;2016-05-13 20:14:57-07:00;4;0;0;57,33;0;1;5;20;night
26841;31;2016-05-13 20:25:04-07:00;4;0;0;57,33;0;1;5;20;night
26842;30;2016-05-13 20:35:09-07:00;4;0;0;57,33;0;1;5;20;night
26843;26;2016-05-13 20:45:12-07:00;4;0;0;57,33;0;1;5;20;night
26844;21;2016-05-13 20:55:17-07:00;4;0;0;57,33;0;1;5;20;night
26845;26;2016-05-13 21:05:22-07:00;4;0;0;57,24;0;1;5;21;night
26846;22;2016-05-13 21:15:27-07:00;4;0;0;57,24;0;1;5;21;night
26847;20;2016-05-13 21:25:30-07:00;4;0;0;57,24;0;1;5;21;night
26848;25;2016-05-13 21:35:34-07:00;4;0;0;57,24;0;1;5;21;night
26849;22;2016-05-13 21:45:40-07:00;4;0;0;57,24;0;1;5;21;night
26850;24;2016-05-13 21:55:43-07:00;4;0;0;57,24;0;1;5;21;night
26851;21;2016-05-13 22:05:47-07:00;4;0;0;57;0;1;5;22;night
26852;32;2016-05-13 22:15:50-07:00;4;0;0;57;0;1;5;22;night
26853;52;2016-05-13 22:25:54-07:00;4;0;0;57;0;1;5;22;night
26854;28;2016-05-13 22:35:59-07:00;4;0;0;57;0;1;5;22;night
26855;20;2016-05-13 22:46:02-07:00;4;0;0;57;0;1;5;22;night
26856;16;2016-05-13 22:56:06-07:00;4;0;0;57;0;1;5;22;night
26857;17;2016-05-13 23:06:08-07:00;4;0;0;57;0;1;5;23;night
26858;2;2016-05-13 23:16:11-07:00;4;0;0;57;0;1;5;23;night
26859;2;2016-05-13 23:26:12-07:00;4;0;0;57;0;1;5;23;night
26860;3;2016-05-13 23:36:13-07:00;4;0;0;57;0;1;5;23;night
26861;1;2016-05-13 23:46:13-07:00;4;0;0;57;0;1;5;23;night
26862;1;2016-05-13 23:56:14-07:00;4;0;0;57;0;1;5;23;night
26863;1;2016-05-14 00:06:15-07:00;5;1;0;56,49;0;0;5;0;night
26864;1;2016-05-14 00:16:17-07:00;5;1;0;56,49;0;0;5;0;night
26865;0;2016-05-14 00:26:18-07:00;5;1;0;56,49;0;0;5;0;night
26866;1;2016-05-14 00:36:18-07:00;5;1;0;56,49;0;0;5;0;night
26867;0;2016-05-14 00:46:19-07:00;5;1;0;56,49;0;0;5;0;night
26868;1;2016-05-14 00:56:20-07:00;5;1;0;56,49;0;0;5;0;night
26869;2;2016-05-14 01:06:21-07:00;5;1;0;56,33;0;0;5;1;night
26870;2;2016-05-14 01:16:15-07:00;5;1;0;56,33;0;0;5;1;night
26871;0;2016-05-14 01:16:21-07:00;5;1;0;56,33;0;0;5;1;night
26872;2;2016-05-14 01:26:22-07:00;5;1;0;56,33;0;0;5;1;night
26873;0;2016-05-14 01:36:23-07:00;5;1;0;56,33;0;0;5;1;night
26874;0;2016-05-14 01:46:24-07:00;5;1;0;56,33;0;0;5;1;night
26875;2;2016-05-14 01:56:24-07:00;5;1;0;56,33;0;0;5;1;night
26876;1;2016-05-14 02:06:25-07:00;5;1;0;56,45;0;0;5;2;night
26877;0;2016-05-14 02:16:26-07:00;5;1;0;56,45;0;0;5;2;night
26878;0;2016-05-14 02:26:26-07:00;5;1;0;56,45;0;0;5;2;night
26879;1;2016-05-14 02:36:27-07:00;5;1;0;56,45;0;0;5;2;night
26880;0;2016-05-14 02:46:28-07:00;5;1;0;56,45;0;0;5;2;night
26881;2;2016-05-14 02:56:29-07:00;5;1;0;56,45;0;0;5;2;night
26882;0;2016-05-14 03:06:30-07:00;5;1;0;56,73;0;0;5;3;night
26883;0;2016-05-14 03:16:31-07:00;5;1;0;56,73;0;0;5;3;night
26884;0;2016-05-14 03:26:31-07:00;5;1;0;56,73;0;0;5;3;night
26885;0;2016-05-14 03:36:32-07:00;5;1;0;56,73;0;0;5;3;night
26886;0;2016-05-14 03:46:33-07:00;5;1;0;56,73;0;0;5;3;night
26887;0;2016-05-14 03:56:33-07:00;5;1;0;56,73;0;0;5;3;night
26888;0;2016-05-14 04:06:34-07:00;5;1;0;56,97;0;0;5;4;night
26889;0;2016-05-14 04:16:35-07:00;5;1;0;56,97;0;0;5;4;night
26890;0;2016-05-14 04:26:35-07:00;5;1;0;56,97;0;0;5;4;night
26891;0;2016-05-14 04:36:36-07:00;5;1;0;56,97;0;0;5;4;night
26892;0;2016-05-14 04:46:37-07:00;5;1;0;56,97;0;0;5;4;night
26893;0;2016-05-14 04:56:37-07:00;5;1;0;56,97;0;0;5;4;night
26894;0;2016-05-14 05:06:38-07:00;5;1;0;57,24;0;0;5;5;night
26895;0;2016-05-14 05:16:39-07:00;5;1;0;57,24;0;0;5;5;night
26896;1;2016-05-14 05:26:39-07:00;5;1;0;57,24;0;0;5;5;night
26897;1;2016-05-14 05:36:40-07:00;5;1;0;57,24;0;0;5;5;night
26898;0;2016-05-14 05:46:41-07:00;5;1;0;57,24;0;0;5;5;night
26899;1;2016-05-14 05:56:41-07:00;5;1;0;57,24;0;0;5;5;night
26900;0;2016-05-14 06:06:42-07:00;5;1;0;58;0;0;5;6;morning
26901;0;2016-05-14 06:16:43-07:00;5;1;0;58;0;0;5;6;morning
26902;0;2016-05-14 06:26:43-07:00;5;1;0;58;0;0;5;6;morning
26903;0;2016-05-14 06:36:44-07:00;5;1;0;58;0;0;5;6;morning
26904;1;2016-05-14 06:46:45-07:00;5;1;0;58;0;0;5;6;morning
26905;1;2016-05-14 06:56:46-07:00;5;1;0;58;0;0;5;6;morning
26906;1;2016-05-14 07:06:46-07:00;5;1;0;58;0;0;5;7;morning
26907;4;2016-05-14 07:16:47-07:00;5;1;0;58;0;0;5;7;morning
26908;1;2016-05-14 07:26:48-07:00;5;1;0;58;0;0;5;7;morning
26909;3;2016-05-14 07:36:49-07:00;5;1;0;58;0;0;5;7;morning
26910;4;2016-05-14 07:46:50-07:00;5;1;0;58;0;0;5;7;morning
26911;5;2016-05-14 07:56:51-07:00;5;1;0;58;0;0;5;7;morning
26912;7;2016-05-14 08:06:53-07:00;5;1;0;58,33;0;0;5;8;morning
26913;9;2016-05-14 08:16:56-07:00;5;1;0;58,33;0;0;5;8;morning
26914;15;2016-05-14 08:26:59-07:00;5;1;0;58,33;0;0;5;8;morning
26915;13;2016-05-14 08:37:03-07:00;5;1;0;58,33;0;0;5;8;morning
26916;15;2016-05-14 08:47:07-07:00;5;1;0;58,33;0;0;5;8;morning
26917;18;2016-05-14 08:57:11-07:00;5;1;0;58,33;0;0;5;8;morning
26918;18;2016-05-14 09:07:14-07:00;5;1;0;58,28;0;0;5;9;morning
26919;23;2016-05-14 09:17:18-07:00;5;1;0;58,28;0;0;5;9;morning
26920;24;2016-05-14 09:27:21-07:00;5;1;0;58,28;0;0;5;9;morning
26921;22;2016-05-14 09:37:26-07:00;5;1;0;58,28;0;0;5;9;morning
26922;28;2016-05-14 09:47:34-07:00;5;1;0;58,28;0;0;5;9;morning
26923;26;2016-05-14 09:57:41-07:00;5;1;0;58,28;0;0;5;9;morning
26924;24;2016-05-14 10:07:44-07:00;5;1;0;59,03;0;0;5;10;morning
26925;30;2016-05-14 10:17:53-07:00;5;1;0;59,03;0;0;5;10;morning
26926;28;2016-05-14 10:27:59-07:00;5;1;0;59,03;0;0;5;10;morning
26927;27;2016-05-14 10:38:08-07:00;5;1;0;59,03;0;0;5;10;morning
26928;26;2016-05-14 10:48:15-07:00;5;1;0;59,03;0;0;5;10;morning
26929;18;2016-05-14 10:58:20-07:00;5;1;0;59,03;0;0;5;10;morning
26930;29;2016-05-14 11:08:24-07:00;5;1;0;59,74;0;0;5;11;morning
26931;26;2016-05-14 11:18:30-07:00;5;1;0;59,74;0;0;5;11;morning
26932;24;2016-05-14 11:28:35-07:00;5;1;0;59,74;0;0;5;11;morning
26933;20;2016-05-14 11:38:38-07:00;5;1;0;59,74;0;0;5;11;morning
26934;25;2016-05-14 11:48:42-07:00;5;1;0;59,74;0;0;5;11;morning
26935;23;2016-05-14 11:58:49-07:00;5;1;0;59,74;0;0;5;11;morning
26936;26;2016-05-14 12:08:54-07:00;5;1;0;61;0;0;5;12;afternoon
26937;16;2016-05-14 12:18:58-07:00;5;1;0;61;0;0;5;12;afternoon
26938;23;2016-05-14 12:29:00-07:00;5;1;0;61;0;0;5;12;afternoon
26939;23;2016-05-14 12:39:03-07:00;5;1;0;61;0;0;5;12;afternoon
26940;19;2016-05-14 12:49:10-07:00;5;1;0;61;0;0;5;12;afternoon
26941;24;2016-05-14 12:59:13-07:00;5;1;0;61;0;0;5;12;afternoon
26942;28;2016-05-14 13:09:16-07:00;5;1;0;62,19;0;0;5;13;afternoon
26943;25;2016-05-14 13:19:21-07:00;5;1;0;62,19;0;0;5;13;afternoon
26944;32;2016-05-14 13:29:30-07:00;5;1;0;62,19;0;0;5;13;afternoon
26945;26;2016-05-14 13:39:35-07:00;5;1;0;62,19;0;0;5;13;afternoon
26946;32;2016-05-14 13:49:38-07:00;5;1;0;62,19;0;0;5;13;afternoon
26947;31;2016-05-14 13:59:44-07:00;5;1;0;62,19;0;0;5;13;afternoon
26948;32;2016-05-14 14:09:50-07:00;5;1;0;62,05;0;0;5;14;afternoon
26949;23;2016-05-14 14:19:55-07:00;5;1;0;62,05;0;0;5;14;afternoon
26950;19;2016-05-14 14:30:00-07:00;5;1;0;62,05;0;0;5;14;afternoon
26951;23;2016-05-14 14:40:05-07:00;5;1;0;62,05;0;0;5;14;afternoon
26952;26;2016-05-14 14:50:10-07:00;5;1;0;62,05;0;0;5;14;afternoon
26953;19;2016-05-14 15:00:18-07:00;5;1;0;65;0;0;5;15;afternoon
26954;23;2016-05-14 15:10:23-07:00;5;1;0;65;0;0;5;15;afternoon
26955;24;2016-05-14 15:20:26-07:00;5;1;0;65;0;0;5;15;afternoon
26956;27;2016-05-14 15:30:29-07:00;5;1;0;65;0;0;5;15;afternoon
26957;29;2016-05-14 15:40:34-07:00;5;1;0;65;0;0;5;15;afternoon
26958;25;2016-05-14 15:50:38-07:00;5;1;0;65;0;0;5;15;afternoon
26959;24;2016-05-14 16:00:41-07:00;5;1;0;62;0;0;5;16;evening
26960;24;2016-05-14 16:10:45-07:00;5;1;0;62;0;0;5;16;evening
26961;23;2016-05-14 16:20:49-07:00;5;1;0;62;0;0;5;16;evening
26962;21;2016-05-14 16:30:52-07:00;5;1;0;62;0;0;5;16;evening
26963;19;2016-05-14 16:40:55-07:00;5;1;0;62;0;0;5;16;evening
26964;23;2016-05-14 16:51:07-07:00;5;1;0;62;0;0;5;16;evening
26965;23;2016-05-14 17:01:13-07:00;5;1;0;62;0;0;5;17;evening
26966;21;2016-05-14 17:11:34-07:00;5;1;0;62;0;0;5;17;evening
26967;35;2016-05-14 17:31:54-07:00;5;1;0;62;0;0;5;17;evening
26968;24;2016-05-14 17:42:04-07:00;5;1;0;62;0;0;5;17;evening
26969;30;2016-05-14 17:52:15-07:00;5;1;0;62;0;0;5;17;evening
26970;28;2016-05-14 18:02:25-07:00;5;1;0;62;0;0;5;18;evening
26971;24;2016-05-14 18:12:32-07:00;5;1;0;62;0;0;5;18;evening
26972;38;2016-05-14 18:22:39-07:00;5;1;0;62;0;0;5;18;evening
26973;35;2016-05-14 18:32:47-07:00;5;1;0;62;0;0;5;18;evening
26974;29;2016-05-14 18:42:54-07:00;5;1;0;62;0;0;5;18;evening
26975;26;2016-05-14 18:53:00-07:00;5;1;0;62;0;0;5;18;evening
26976;29;2016-05-14 19:03:06-07:00;5;1;0;62;0;0;5;19;evening
26977;15;2016-05-14 19:13:10-07:00;5;1;0;62;0;0;5;19;evening
26978;33;2016-05-14 19:23:12-07:00;5;1;0;62;0;0;5;19;evening
26979;25;2016-05-14 19:33:20-07:00;5;1;0;62;0;0;5;19;evening
26980;19;2016-05-14 19:43:23-07:00;5;1;0;62;0;0;5;19;evening
26981;16;2016-05-14 19:53:26-07:00;5;1;0;62;0;0;5;19;evening
26982;25;2016-05-14 20:03:31-07:00;5;1;0;59,97;0;0;5;20;night
26983;19;2016-05-14 20:13:35-07:00;5;1;0;59,97;0;0;5;20;night
26984;20;2016-05-14 20:23:38-07:00;5;1;0;59,97;0;0;5;20;night
26985;23;2016-05-14 20:33:42-07:00;5;1;0;59,97;0;0;5;20;night
26986;27;2016-05-14 20:43:46-07:00;5;1;0;59,97;0;0;5;20;night
26987;24;2016-05-14 20:53:49-07:00;5;1;0;59,97;0;0;5;20;night
26988;20;2016-05-14 21:03:53-07:00;5;1;0;59,97;0;0;5;21;night
26989;21;2016-05-14 21:13:57-07:00;5;1;0;59,97;0;0;5;21;night
26990;35;2016-05-14 21:24:00-07:00;5;1;0;59,97;0;0;5;21;night
26991;25;2016-05-14 21:34:05-07:00;5;1;0;59,97;0;0;5;21;night
26992;25;2016-05-14 21:44:09-07:00;5;1;0;59,97;0;0;5;21;night
26993;23;2016-05-14 21:54:12-07:00;5;1;0;59,97;0;0;5;21;night
26994;24;2016-05-14 22:04:15-07:00;5;1;0;59,97;0;0;5;22;night
26995;26;2016-05-14 22:14:19-07:00;5;1;0;59,97;0;0;5;22;night
26996;27;2016-05-14 22:24:24-07:00;5;1;0;59,97;0;0;5;22;night
26997;21;2016-05-14 22:34:28-07:00;5;1;0;59,97;0;0;5;22;night
26998;21;2016-05-14 22:44:34-07:00;5;1;0;59,97;0;0;5;22;night
26999;15;2016-05-14 22:54:37-07:00;5;1;0;59,97;0;0;5;22;night
27000;17;2016-05-14 23:04:41-07:00;5;1;0;59,49;0;0;5;23;night
27001;4;2016-05-14 23:14:44-07:00;5;1;0;59,49;0;0;5;23;night
27002;0;2016-05-14 23:24:46-07:00;5;1;0;59,49;0;0;5;23;night
27003;0;2016-05-14 23:34:46-07:00;5;1;0;59,49;0;0;5;23;night
27004;1;2016-05-14 23:44:48-07:00;5;1;0;59,49;0;0;5;23;night
27005;0;2016-05-14 23:54:49-07:00;5;1;0;59,49;0;0;5;23;night
27006;0;2016-05-15 00:04:50-07:00;6;1;0;58,77;0;0;5;0;night
27007;0;2016-05-15 00:07:17-07:00;6;1;0;58,77;0;0;5;0;night
27008;2;2016-05-15 00:14:51-07:00;6;1;0;58,77;0;0;5;0;night
27009;1;2016-05-15 00:24:52-07:00;6;1;0;58,77;0;0;5;0;night
27010;0;2016-05-15 00:34:55-07:00;6;1;0;58,77;0;0;5;0;night
27011;0;2016-05-15 00:44:55-07:00;6;1;0;58,77;0;0;5;0;night
27012;1;2016-05-15 00:54:56-07:00;6;1;0;58,77;0;0;5;0;night
27013;0;2016-05-15 01:04:57-07:00;6;1;0;58,01;0;0;5;1;night
27014;2;2016-05-15 01:14:58-07:00;6;1;0;58,01;0;0;5;1;night
27015;0;2016-05-15 01:24:58-07:00;6;1;0;58,01;0;0;5;1;night
27016;1;2016-05-15 01:34:59-07:00;6;1;0;58,01;0;0;5;1;night
27017;1;2016-05-15 01:45:00-07:00;6;1;0;58,01;0;0;5;1;night
27018;0;2016-05-15 01:55:01-07:00;6;1;0;58,01;0;0;5;1;night
27019;0;2016-05-15 02:05:02-07:00;6;1;0;57,49;0;0;5;2;night
27020;1;2016-05-15 02:15:02-07:00;6;1;0;57,49;0;0;5;2;night
27021;0;2016-05-15 02:25:04-07:00;6;1;0;57,49;0;0;5;2;night
27022;0;2016-05-15 02:35:04-07:00;6;1;0;57,49;0;0;5;2;night
27023;1;2016-05-15 02:45:05-07:00;6;1;0;57,49;0;0;5;2;night
27024;0;2016-05-15 02:55:07-07:00;6;1;0;57,49;0;0;5;2;night
27025;2;2016-05-15 03:05:07-07:00;6;1;0;56,77;0;0;5;3;night
27026;0;2016-05-15 03:15:08-07:00;6;1;0;56,77;0;0;5;3;night
27027;0;2016-05-15 03:25:09-07:00;6;1;0;56,77;0;0;5;3;night
27028;1;2016-05-15 03:35:09-07:00;6;1;0;56,77;0;0;5;3;night
27029;0;2016-05-15 03:45:10-07:00;6;1;0;56,77;0;0;5;3;night
27030;0;2016-05-15 03:55:11-07:00;6;1;0;56,77;0;0;5;3;night
27031;0;2016-05-15 04:05:12-07:00;6;1;0;56,97;0;0;5;4;night
27032;0;2016-05-15 04:15:12-07:00;6;1;0;56,97;0;0;5;4;night
27033;0;2016-05-15 04:25:13-07:00;6;1;0;56,97;0;0;5;4;night
27034;0;2016-05-15 04:35:14-07:00;6;1;0;56,97;0;0;5;4;night
27035;0;2016-05-15 04:45:14-07:00;6;1;0;56,97;0;0;5;4;night
27036;0;2016-05-15 04:55:15-07:00;6;1;0;56,97;0;0;5;4;night
27037;0;2016-05-15 05:05:16-07:00;6;1;0;56,97;0;0;5;5;night
27038;1;2016-05-15 05:15:16-07:00;6;1;0;56,97;0;0;5;5;night
27039;0;2016-05-15 05:25:17-07:00;6;1;0;56,97;0;0;5;5;night
27040;0;2016-05-15 05:35:18-07:00;6;1;0;56,97;0;0;5;5;night
27041;0;2016-05-15 05:45:18-07:00;6;1;0;56,97;0;0;5;5;night
27042;1;2016-05-15 05:55:19-07:00;6;1;0;56,97;0;0;5;5;night
27043;0;2016-05-15 06:05:20-07:00;6;1;0;57,24;0;0;5;6;morning
27044;0;2016-05-15 06:15:21-07:00;6;1;0;57,24;0;0;5;6;morning
27045;0;2016-05-15 06:25:21-07:00;6;1;0;57,24;0;0;5;6;morning
27046;0;2016-05-15 06:35:22-07:00;6;1;0;57,24;0;0;5;6;morning
